bidID,참가수,공고번호,공고차수,판단번호,항목번호,입찰명,발주기관코드,발주기관,개찰일시,낙찰업체코드,낙찰업체상호,대표자,업체주소,낙찰률,낙찰금액,카테고리,pick_keywords,군 분류,계약방법
3142,3,UMM0507,1,24482,***,연동종합관리체계 노후장비 교체사업,UMM,국군재정관리단,2016-08-23 11:00:00,C980F,씨지에스아이티(주),최규식,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",72.8042,519999700.0,"10종, 7종","사업, 장비",기타,2단계경쟁(동시)
3143,16,SFH0073,1,26875,***,PP컬러 정부화일 등 451품목,SFH,제9196부대,2016-08-23 11:00:00,H2F3F,인천종합상사,김수연,인천광역시 동구 화도진로40 (송현동),88.2197,45712570.0,미분류,,해병,제한경쟁
3144,5,SDF0092,1,27107,***,도어록 등 264종,SDF,제5738부대,2016-08-23 11:00:00,F03B2,영진상사,소현배,경상북도 영주시 안정면 회헌로647번길18-0,78.4677,37190000.0,미분류,,해군,제한경쟁
3145,4,SDF0090,1,26936,***,더블에이 복사용지 등 330종,SDF,제5738부대,2016-08-23 11:00:00,CF9D7,일월종합상사,최덕준,경상북도 포항시 남구 동해안로5934-0 (일월동),80.5945,25000000.0,"10종, 2종","복사, 용지",해군,제한경쟁
3146,3,SCU0090,1,27102,***,등심돈까스 등 4품목,SCU,해군 기동함대사령부,2016-08-23 10:30:00,EBF3E,선인상사,백인선,제주특별자치도 제주시 오라로1길34-12 (오라삼동),74.1673,36217000.0,1종,까스,해군,제한경쟁
3157,2,UMM0459,2,25399,***,00부대 유류공급시설건설 관급자재(혼합골재) 제조,UMM,국군재정관리단,2016-08-23 10:30:00,F1C17,주식회사우신골재,정형수,경기도 광주시 직동로100-9 (직동),89.451,143177544.0,4종,건설,기타,제한경쟁
3160,69,UMM0533,1,26001,***,00부대 통합시설 GHP 냉난방기 설치납품,UMM,국군재정관리단,2016-08-22 11:00:00,E1363,주식회사  베스트공조,김대호,"강원특별자치도 강릉시 관솔길22-17, 2층 (회산동)",88.0529,107625600.0,2종,냉난방,기타,제한경쟁
3161,10,SCG0125,1,26809,***,'17년 해군수첩 외피(6공) 제조,SCG,해군본부,2016-08-22 10:30:00,BCE38,주식회사세일콜렉션,오성민,경기도 파주시 직지길404-0 (문발동),88.1775,43098450.0,2종,수첩,해군,일반경쟁
3188,2,MDR0052,1,26661,***,소고기 육포 제조 납품,MDR,제9965부대,2016-08-19 14:30:00,D1D20,(주)항진축산제2공장,양우배,인천광역시 남동구 청능대로400-0 (고잔동) (주)항진축산,89.2595,28502537.0,1종,고기,육군,일반경쟁
3189,140,MDR0053,1,26663,***,일용품(세탁비누 등 12종) 구매,MDR,제9965부대,2016-08-19 14:30:00,E8852,JS시너지,서수연,"경기도 시흥시 월곶중앙로14번길87, 203-1602(월곶동)",88.0076,32762960.0,2종,일용품,육군,일반경쟁
3190,3,EGC0090,1,8210,***,16-기중기정 건조(60톤),EGC,함정계약팀 (구:19.09.16),2016-08-19 14:00:00,ABF9F,(주)삼원중공업,한창범,전북특별자치도 군산시 자유무역로21(오식도동),98.3349,3509134200.0,미분류,,국방부직할,일반경쟁
3191,18,EHB0098,2,0413F,***,PRC-999K부품(구매),EHB,통신장비계약팀 (구:19.09.16),2016-08-19 14:00:00,AD446,주식회사 콤텍정보통신,김수상,서울특별시 서초구 반포대로13-0 (서초동),84.8731,1886436596.0,9종,부품,국방부직할,일반경쟁
3192,5,EGC0088,2,8220A,***,16-계류지원정(450톤) 건조,EGC,함정계약팀 (구:19.09.16),2016-08-19 11:00:00,ABF9F,(주)삼원중공업,한창범,전북특별자치도 군산시 자유무역로21(오식도동),86.3829,11917837800.0,미분류,,국방부직할,일반경쟁
3193,38,UMM0527,1,26010,***,00대학 네트워크접근통제체계 구축,UMM,국군재정관리단,2016-08-19 11:00:00,C980F,씨지에스아이티(주),최규식,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",87.999,60553040.0,10종,구축,기타,제한경쟁
3194,4,MDI0011,1,26840,***,노후 전자감지기 보강 사업,MDI,제7016부대,2016-08-19 11:00:00,E6E86,주식회사 차미테크,김성학,부산광역시 강서구 대저로221번나길112,84.0123,105827098.0,10종,사업,국방부직할,지명경쟁
3195,4,MDG0082,1,26407,***,16-1차 복지기금(운동기구) 구매,MDG,국군의무사령부,2016-08-19 11:00:00,CE4E1,전진교역 주식회사,이강수,"인천광역시 계양구 서운산업로53-20 (서운동, 전진물류센터內)",88.0023,3753580.0,2종,운동기구,기타,일반경쟁
3197,6,EGC0089,2,8220B,***,"16-계류지원정(600, 300, 200, 70톤급) 건조",EGC,함정계약팀 (구:19.09.16),2016-08-19 11:00:00,ABF9F,(주)삼원중공업,한창범,전북특별자치도 군산시 자유무역로21(오식도동),88.4951,7980000000.0,미분류,,국방부직할,일반경쟁
3198,2,SCF0419,1,25812,***,"전자모듈, 표준화형 6EA",SCF,해군군수사령부,2016-08-19 10:30:00,H1DCB,주식회사 쏠리드윈텍,이명노,"경기도 용인시 기흥구 기흥로58-1 (구갈동), 기흥ICT밸리 SK V1 A동 25층2501~2514호",98.7506,135000000.0,9종,모듈,해군,제한경쟁
3200,4,SCF0122,1,26648,***,전자해도표시스템(ECDIS) 유지보수 정비,SCF,해군군수사령부,2016-08-19 10:30:00,A3578,이마린아이씨티 주식회사,김웅규,부산광역시 금정구 개좌로273-20 (회동동) 501호,84.0061,1097900000.0,"4종, 9종","보수, 정비",해군,제한경쟁
3201,4,LKF0023,2,26576,***,향방작전용 PMS통합관제시스템 관제 P/G 등 6종 구매,LKF,제6755부대,2016-08-18 15:00:00,2796F,에어텍정보통신 주식회사,서경수,"인천광역시 남동구 은봉로16-0 , 3층 (논현동)",88.5259,32050000.0,7종,시스템,육군,일반경쟁
3202,10,LDH0460,1,26148,***,K1전차 베어링등4종구매,LDH,육군종합정비창,2016-08-18 11:30:00,FA587,하이펙 주식회사,전규찬,부산광역시 사상구 낙동대로1310번길41-0 (삼락동),88.2926,13891000.0,"7종, 9종","베어링, 전차",육군,제한경쟁
3203,4,LDH0462,1,26159,***,K1개스킷등9종구매,LDH,육군종합정비창,2016-08-18 11:30:00,G31C7,제이엔씰테크,조선영,부산광역시 사상구 모덕로27번길34-0 (삼락동),88.3962,11246640.0,미분류,,육군,제한경쟁
3204,2,LDH0461,1,26151,***,K1나사등33종구매,LDH,육군종합정비창,2016-08-18 11:30:00,BA097,진흥기계공업,박영진,경상남도 창원시 의창구 도계로 48(),92.6938,16200000.0,"4종, 9종",나사,육군,제한경쟁
3205,75,LGP0099,1,26716,***,"'16년 축성도구(삽,곡괭이) 구매",LGP,제1군수지원사령부,2016-08-18 11:00:00,GBDB7,인텍,이미숙,경기도 부천시 원미구 삼작로280번길21-19 (도당동),88.0265,21514050.0,4종,곡괭이,육군,제한경쟁
3207,7,SFH0072,1,26493,***,손목보호대 등 28품목,SFH,제9196부대,2016-08-18 11:00:00,D5F9A,티엠이바이오 주식회사,권기문,"경기도 광명시 광명로371-0, 2층(노온사동)",87.9393,5083640.0,미분류,,해병,일반경쟁
3208,9,UMM0522,1,26271,***,유류시험장비(증발감량시험기 등 3종) 구매,UMM,국군재정관리단,2016-08-18 11:00:00,G8CBC,청운 엔지니어링,장지혜,서울특별시 강남구 자곡로7길8-26 (자곡동),88.7331,73817370.0,7종,시험장비,기타,제한경쟁
3209,34,UMM0460,1,26166,***,공군 이러닝 무선기반체계 구축사업(리스물건),UMM,국군재정관리단,2016-08-18 11:00:00,C44A1,주식회사 아이티센글로벌,강진모,"경기도 과천시 과천대로12길117, 제이동 13, 14, 15층 (갈현동, 과천 펜타원)",83.1394,2837473000.0,10종,구축,기타,일반경쟁
3210,8,UMM0523,1,25967,***,주둔지 경계용 CCTV 제조설치,UMM,국군재정관리단,2016-08-18 11:00:00,F7BAB,(사)한국척수장애인협회ENG사업소,정진완,"경기도 의왕시 경수대로209, 405호(고천동, 의왕월드비젼)",88.2987,189440000.0,"2종, 7종","CCTV, TV",기타,지명경쟁
3211,433,UMM0452,3,25216,***,16-덕-열영상감시카메라(CCTV) 제조 설치,UMM,국군재정관리단,2016-08-18 11:00:00,2288F,주식회사나인정보시스템,김중칠,"경기도 안양시 만안구 덕천로26, 302호 (안양동)",87.9964,220602180.0,"10종, 2종, 7종","CCTV, 영상, 카메라",기타,제한경쟁
3212,24,UMM0524,1,25160,***,항온항습기 (ECU) 제조 설치,UMM,국군재정관리단,2016-08-18 11:00:00,EAE90,주식회사남지공조,김영태,경상남도 함안군 군북면 모로리143-9,88.0076,96709740.0,4종,제조 설치,기타,제한경쟁
3213,2,UAC0048,1,26429,***,수리부속 10종 구매,UAC,국방출판지원단,2016-08-18 11:00:00,F6896,인재플러스,엄용철,충청남도 당진시 틀모시로800 (송악읍),97.4427,13882000.0,9종,수리부속,국방부직할,제한경쟁
3214,7,SFH0072,2,26493,***,손목보호대 등 28품목,SFH,제9196부대,2016-08-18 11:00:00,D5F9A,티엠이바이오 주식회사,권기문,"경기도 광명시 광명로371-0, 2층(노온사동)",87.9393,5083640.0,미분류,,해병,일반경쟁
3215,4,MCN0054,1,26477,***,후반기 의약품 구매,MCN,국방부근무지원단,2016-08-18 11:00:00,D92D6,주식회사 연승약품,유재철,"서울특별시 중랑구 봉우재로133 (상봉동) 4층(401호), 지하1층",80.3723,14400000.0,8종,의약품,국방부직할,일반경쟁
3216,4,LMS0060,2,25453,***,3분기 식품검사 재료구매,LMS,제7789부대,2016-08-18 11:00:00,CFDF7,랩피온,박웅,"경기도 남양주시 순화궁로249, M동 8층 820호(별내동, 별내역 파라곤스퀘어)",96.2724,13287000.0,1종,식품,육군,제한경쟁
3226,9,SFC0139,1,26778,***,인화지(5인치) 등 85품목,SFC,제9691부대,2016-08-18 10:30:00,FA371,다원지앤피,박정환,"경기도 안산시 상록구 안산천서로223-1, 4층 401호(월피동)",80.6362,13650000.0,미분류,,해병,제한경쟁
3227,5,SCF0418,1,26435,***,방수용장갑 1종,SCF,해군군수사령부,2016-08-18 10:30:00,H606D,주식회사 베스트모카,백신성,경상북도 성주군 선남면 도흥길47-21,62.7996,6697656.0,2종,장갑,해군,제한경쟁
3228,10,EHD0124,1,1390D,***,산악침투복,EHD,물자계약팀,2016-08-17 15:00:00,0137F,주식회사 신한모드,김희모,서울특별시 영등포구 당산로31길19-0 (당산동3가),88.2239,138932000.0,미분류,,국방부직할,제한경쟁
3229,7,EHD0125,1,1A410,***,비행복,EHD,물자계약팀,2016-08-17 15:00:00,F68EB,주식회사 엠씨,장야곱,경기도 하남시 하남대로947-0 (풍산동) a동 1012호,92.3163,520238889.0,미분류,,국방부직할,제한경쟁
3230,4,LCF0739,2,20831,***,무전기세트 안테나 등 2항목 제조(물품),LCF,육군군수사령부,2016-08-17 14:30:00,A60ED,주식회사 디피엔,유선영,경기도 화성시 매송면 매송로116-0,88.6361,23797610.0,2종,무전기,육군,일반경쟁
3231,3,EGG0098,1,0016B,***,16년 오리콘 몸통,EGG,유도무기계약팀 (구:19.09.16),2016-08-17 14:00:00,4498F,삼호정밀,김일천,부산광역시 강서구 평강로217-1 (대저1동),87.6162,596000000.0,미분류,,국방부직할,일반경쟁
3233,12,EHD0126,1,2190,***,배낭부속재류,EHD,물자계약팀,2016-08-17 13:00:00,2397F,제일피복공업 주식회사,류정위,경기도 파주시 법원읍 부흥로21번길 1020(),88.5192,1503513000.0,미분류,,국방부직할,제한경쟁
3234,28,HFD0004,1,26476,***,항온항습기(15RT) 제조 설치,HFD,공군제38전투비행전대,2016-08-17 11:30:00,A5340,현대기술산업(주),이지철,서울특별시 강동구 성내로6길 31(),88.0685,41341065.0,4종,제조 설치,공군,제한경쟁
3235,7,HCG0027,1,26162,***,디지털인쇄기 부품 및 소모품(토너검정등 14종) 구매,HCG,공군본부,2016-08-17 11:00:00,A7C65,주식회사 스크린에이치디코리아,김유석,"경기도 안양시 만안구 일직로88, 11층(석수동, 케이타워 본관)",68.9265,21999890.0,"2종, 9종","부품, 소모품",공군,일반경쟁
3237,7,LHF0020,1,26048,***,16년 풋살장 신축공사 p.p바닥재 설치납품,LHF,제1607부대,2016-08-17 11:00:00,B91D7,주식회사 필드테크,엄기석,"경기도 성남시 분당구 정자일로177-0 씨동 704호 (정자동, 분당인텔리지2)",86.0298,60500000.0,미분류,,육군,제한경쟁
3238,268,UMM0521,1,26106,***,16년 신앙상징물 구매,UMM,국군재정관리단,2016-08-17 11:00:00,GA57D,주식회사 라일락,조순향,"서울특별시 성북구 돌곶이로28길19-0 (장위동,301호)",87.995,54191000.0,미분류,,기타,제한경쟁
3239,5,UMM0504,2,24536,***,105밀리 포병탄약 지환통 제조,UMM,국군재정관리단,2016-08-17 11:00:00,D2134,주식회사 수원지관산업,장주현,경기도 화성시 향남읍 발안로679-14,97.9429,999999999.0,5종,포병탄,기타,일반경쟁
3240,180,UMM0478,2,23530,***,전시체계 설치납품,UMM,국군재정관리단,2016-08-17 11:00:00,A60ED,주식회사 디피엔,유선영,경기도 화성시 매송면 매송로116-0,88.0229,71567610.0,미분류,,기타,제한경쟁
3241,2,SFH0071,1,26228,***,헬륨충전 등 9품목,SFH,제9196부대,2016-08-17 11:00:00,B755D,엠에스인천가스(주),김동주,인천광역시 동구 방축로9번길 40(송현동),93.4331,11810040.0,미분류,,해병,제한경쟁
3242,3,SDF0089,1,26674,***,의료기재 (인바디 용지 등 67종) 구매,SDF,제5738부대,2016-08-17 11:00:00,H18BB,MK메디칼,조노희,"충청북도 청주시 서원구 수곡로99번길32-2, 101호(수곡동)",82.3739,14935500.0,"10종, 8종","용지, 의료",해군,일반경쟁
3243,2,SDF0088,1,26672,***,의료기재(K-FILE 25MM 10 등 65종)구매,SDF,제5738부대,2016-08-17 11:00:00,H18BB,MK메디칼,조노희,"충청북도 청주시 서원구 수곡로99번길32-2, 101호(수곡동)",87.2026,10888200.0,8종,의료,해군,일반경쟁
3244,2,SDF0086,1,26668,***,SOLT 환자 호출벨 등 245종,SDF,제5738부대,2016-08-17 11:00:00,C9F91,드림오피스,이미숙,경상북도 포항시 남구 동해안로 5934(),77.7279,3700000.0,8종,환자,해군,제한경쟁
3245,4,SDF0085,1,26664,***,의약품(안연고 등 64종)구매,SDF,제5738부대,2016-08-17 11:00:00,D5F9A,티엠이바이오 주식회사,권기문,"경기도 광명시 광명로371-0, 2층(노온사동)",85.3078,34350000.0,8종,의약품,해군,일반경쟁
3246,10,MDF0012,1,26255,***,'16년 디지털 영상/사진 편집기 구매,MDF,국군지휘통신사령부,2016-08-17 11:00:00,C65C7,(주)영일씨엔아이,최성진,서울특별시 금천구 가산디지털1로24 대륭테크노타운13차 903호(가산동),84.0954,123942580.0,10종,영상,국방부직할,일반경쟁
3247,2,LKP0078,1,26487,***,디지털 인쇄재료 구매,LKP,5군수지원사령부,2016-08-17 11:00:00,G4ED1,신도광주센터,조병옥,광주광역시 서구 쌍촌동944-1 한국농어촌공사 별관1층,89.0298,25825800.0,2종,인쇄,육군,일반경쟁
3248,7,LHF0020,2,26048,***,16년 풋살장 신축공사 p.p바닥재 설치납품,LHF,제1607부대,2016-08-17 11:00:00,B91D7,주식회사 필드테크,엄기석,"경기도 성남시 분당구 정자일로177-0 씨동 704호 (정자동, 분당인텔리지2)",86.0298,60500000.0,미분류,,육군,제한경쟁
3250,3,LCF0816,1,26193,***,"베이스,커플링 조립용 등 16항목 제조(생산능력,총포)",LCF,육군군수사령부,2016-08-17 11:00:00,4498F,삼호정밀,김일천,부산광역시 강서구 평강로217-1 (대저1동),86.6505,98362000.0,7종,총포,육군,제한경쟁
3251,6,LCF0814,1,26191,***,단발자 등 5항목 제조(총포),LCF,육군군수사령부,2016-08-17 11:00:00,G5277,해암테크 주식회사,천기식,경상남도 창원시 성산구 곰절길9번길18(성주동),88.332,23998000.0,7종,총포,육군,제한경쟁
3252,3,HCM0037,1,26355,***,16-293 혼합석 등 2품목 구매,HCM,공군교육사령부,2016-08-17 11:00:00,E388B,주식회사 아름산업,강우석,경상남도 남해군 고현면 남해대로 3243-24(),96.5157,21546000.0,미분류,,공군,제한경쟁
3253,5,HCM0035,2,24387,***,16-본-공-01(특기교육생 식당개선) 보일러 구매/설치,HCM,공군교육사령부,2016-08-17 11:00:00,3012F,주식회사 부-스타,유승협,충청북도 진천군 이월면 고등2길 18(),91.0482,25350000.0,4종,보일러,공군,제한경쟁
3254,2,HCC0098,1,26243,***,용융제강 슬래그 등 22품목,HCC,해군제1수리창,2016-08-17 10:30:00,C0914,(주)동건,윤영현,강원특별자치도 동해시 전천로245-2 (북평동),69.2536,7214000.0,미분류,,해군,일반경쟁
3260,9,UMM0454,2,25474,***,16-해-탐조등(12인치) 11EA 제조,UMM,국군재정관리단,2016-08-17 10:30:00,EA8A2,주식회사 세한이노테크,김선희,경기도 화성시 비봉면 푸른들판로1125번길19-5,89.4088,60602500.0,미분류,,기타,제한경쟁
3261,9,SFG0105,1,26466,***,벽걸이 에어컨 등 3종,SFG,제9181부대,2016-08-17 10:30:00,A5340,현대기술산업(주),이지철,서울특별시 강동구 성내로6길 31(),88.5755,24112000.0,2종,에어컨,해병,일반경쟁
3262,2,SCU0084,1,26382,***,탕수육 등 12품목,SCU,해군 기동함대사령부,2016-08-17 10:30:00,DD719,농업회사법인 원농산식품 주식회사,최경부,제주특별자치도 제주시 연미길 100(오라삼동),88.719,85096000.0,1종,탕수육,해군,제한경쟁
3263,2,SCU0083,1,26380,***,마가렛트 등 41품목,SCU,해군 기동함대사령부,2016-08-17 10:30:00,DD719,농업회사법인 원농산식품 주식회사,최경부,제주특별자치도 제주시 연미길 100(오라삼동),84.5228,141100000.0,1종,마가렛,해군,제한경쟁
3264,3,SCU0079,1,26370,***,감자수제비 등 15품목,SCU,해군 기동함대사령부,2016-08-17 10:30:00,C4DFF,우성종합유통,김명찬,제주특별자치도 서귀포시 동홍북로76 (동홍동),86.3155,133471500.0,1종,감자,해군,제한경쟁
